avg_reliability,min_reliability,on_time_rate,farm_count,quantity_buffer,avg_distance_km,max_distance_km,harvest_buffer_days,price_headroom,prior_buyer_share,fulfilled
0.7118,0.5778,0.7552,3,0.1643,112.5,233.3,3.39,0.2369,0.1031,0
0.5086,0.5086,0.4795,1,0.457,104.1,104.1,0.85,0.1249,0.7387,0
0.894,0.8527,0.9088,3,0.3655,47.6,189.6,10.39,0.3137,0.008,1
0.9114,0.9114,0.8583,1,0.172,65.0,65.0,5.12,0.1925,0.0891,1
0.7905,0.7905,0.7179,1,0.1208,53.8,53.8,1.82,-0.0158,0.4861,1
0.9102,0.8343,0.9133,5,0.0464,276.0,373.6,2.09,0.2156,0.2374,0
0.9353,0.9087,1.0,2,0.2133,59.6,133.6,1.06,0.4071,0.4555,1
0.8226,0.7656,0.7516,5,0.0047,60.1,140.3,8.44,0.1777,0.5814,1
0.8987,0.8319,0.8735,5,0.0711,305.6,357.2,1.95,0.1791,0.4778,0
0.8506,0.7541,0.8751,2,0.1045,166.9,200.7,7.92,0.1198,0.023,1
0.8256,0.8256,0.859,1,0.3017,205.2,205.2,3.05,-0.0163,0.0565,1
0.7856,0.7223,0.6664,2,0.0075,135.4,241.1,8.41,0.2233,0.0985,0
0.8795,0.8795,0.8077,1,0.0244,294.6,294.6,2.65,0.0403,0.1257,0
0.7785,0.5802,0.6734,5,0.0957,249.8,415.7,12.46,0.2145,0.3313,0
0.6351,0.5043,0.5629,3,0.0249,46.9,159.0,4.68,0.1789,0.5502,0
0.8513,0.7913,0.9486,3,0.5386,87.0,102.3,11.01,-0.0123,0.4428,1
0.8291,0.8291,0.8551,1,0.0142,268.6,268.6,1.74,0.0534,0.3207,0
0.88,0.88,0.8947,1,0.0101,307.7,307.7,1.75,0.2968,0.0473,0
0.8939,0.8195,1.0,5,0.2768,128.7,243.3,7.86,-0.0349,0.1495,0
0.8365,0.775,0.7984,4,0.1868,265.8,411.4,3.36,0.0688,0.1615,0
0.8903,0.8659,0.8381,3,0.0475,243.9,361.4,5.01,0.0081,0.1048,0
0.9359,0.8978,0.9063,5,0.013,33.1,183.2,8.43,0.2579,0.2032,1
0.7252,0.6169,0.7258,2,0.0417,231.3,388.2,1.21,0.0888,0.0472,0
0.8778,0.809,0.796,2,0.4035,192.1,223.0,0.94,0.1011,0.096,0
0.797,0.5712,0.7011,5,0.7687,66.2,170.7,0.96,0.2708,0.3046,1
0.8771,0.6624,0.8086,4,0.0949,53.3,165.8,2.99,0.292,0.4412,0
0.8706,0.7684,0.9644,5,0.235,72.8,242.7,1.59,0.3474,0.7259,1
0.7683,0.6913,0.863,5,0.0876,313.6,471.9,1.07,0.1996,0.1379,0
0.8519,0.7412,0.8857,2,0.2554,296.5,394.2,6.68,0.0799,0.583,0
0.8164,0.7525,0.8392,2,0.2862,96.0,237.1,4.22,0.0709,0.131,1
0.8615,0.7232,0.8829,4,0.1169,51.5,205.0,1.23,0.0673,0.3424,0
0.8497,0.8017,0.8293,4,0.289,254.1,386.9,6.51,0.1175,0.2349,0
0.7294,0.7014,0.7344,3,0.6036,264.1,314.1,4.01,0.1118,0.5154,0
0.731,0.5547,0.6268,3,0.7073,242.2,247.6,2.04,0.2105,0.0208,0
0.7557,0.7557,0.7413,1,0.0189,99.3,99.3,3.57,-0.2335,0.2688,1
0.8232,0.8091,0.8797,2,1.0,176.2,245.7,0.8,0.16,0.1732,1
0.8811,0.8308,0.8729,4,0.1124,91.3,178.5,3.13,-0.1123,0.232,0
0.85,0.7235,0.7672,4,0.2635,125.0,178.6,5.41,0.2201,0.1096,0
0.7948,0.7948,0.8039,1,0.2321,161.1,161.1,6.94,0.2294,0.9048,1
0.8867,0.8238,0.9116,2,0.1103,67.6,102.2,1.14,0.1258,0.4571,1
0.8947,0.8487,0.9472,2,0.1349,150.3,228.2,3.49,0.0571,0.1997,1
0.8622,0.7204,0.8138,3,0.144,128.9,232.6,4.2,0.0269,0.2693,0
0.9312,0.9312,0.9108,1,0.0489,32.3,32.3,1.14,-0.0133,0.4091,1
0.7641,0.7641,0.7991,1,0.0066,187.4,187.4,6.57,0.2357,0.3292,0
0.8903,0.8066,0.76,5,0.8007,97.7,175.7,8.62,-0.0937,0.4044,1
0.775,0.579,0.8228,3,0.3201,274.0,348.7,2.73,0.0239,0.1504,0
0.8867,0.6696,0.9153,4,0.0074,158.2,175.3,4.15,-0.0247,0.5506,1
0.953,0.9255,1.0,2,0.179,186.0,242.0,5.52,-0.0287,0.0471,1
0.8786,0.7703,0.8735,5,0.0498,108.3,174.3,1.96,0.1225,0.363,0
0.8626,0.8366,0.8361,2,0.0169,222.5,311.8,2.95,0.084,0.0562,1
0.8679,0.8279,0.8683,2,0.08,238.6,383.9,4.86,0.1439,0.232,1
0.8508,0.7529,0.8825,4,0.032,47.9,127.6,2.65,0.0893,0.517,1
0.7917,0.6933,0.765,4,0.0073,179.4,230.1,5.28,0.2017,0.3429,0
0.8699,0.7015,0.9316,5,0.2015,260.7,272.3,1.21,0.0967,0.3149,0
0.8781,0.7664,0.7827,4,0.1971,270.3,307.3,1.82,0.0178,0.0303,0
0.8703,0.8148,0.8738,2,0.0921,76.8,144.3,1.62,0.3382,0.0329,1
0.8137,0.6384,0.7553,3,0.2139,36.0,201.6,2.41,0.0283,0.0128,1
0.8096,0.6389,0.8999,2,0.378,57.2,116.9,4.15,-0.0133,0.1258,0
0.9252,0.9252,0.8803,1,0.2591,73.2,73.2,3.14,0.1299,0.2366,1
0.8405,0.743,0.7803,5,0.0786,91.7,195.3,3.25,0.148,0.1416,0
0.9173,0.9173,0.9836,1,0.1546,20.3,20.3,4.96,0.2496,0.6831,1
0.8288,0.6641,0.6636,5,0.8853,170.1,243.3,2.92,0.1961,0.2753,0
0.8633,0.6921,0.8097,4,0.0906,257.4,401.7,4.56,0.0082,0.1979,0
0.8429,0.842,0.8829,2,0.2114,293.7,428.2,7.34,-0.1275,0.4585,1
0.7849,0.7849,0.779,1,0.3182,283.3,283.3,4.23,0.033,0.167,1
0.8556,0.8076,0.8623,4,0.1591,108.1,147.8,0.98,0.07,0.1896,0
0.8332,0.6535,0.7886,4,0.9037,38.8,127.5,6.06,0.1096,0.6192,1
0.934,0.934,0.8935,1,0.2821,150.8,150.8,3.99,0.2653,0.5255,1
0.8348,0.8348,0.8746,1,0.0109,196.0,196.0,3.52,0.133,0.2727,0
0.8094,0.6317,0.8221,5,0.0234,46.2,173.8,2.47,-0.0413,0.6742,0
0.9121,0.8917,0.9539,2,0.2167,313.2,441.4,1.6,0.0739,0.136,0
0.8931,0.8703,0.9453,5,0.141,74.9,218.6,4.99,0.1609,0.4951,1
0.7932,0.697,0.7801,5,0.0545,193.4,238.3,2.02,0.2429,0.2968,0
0.9496,0.9463,0.8976,2,0.0718,197.1,375.3,1.65,0.0988,0.4367,1
0.7978,0.7978,0.6654,1,0.041,304.6,304.6,2.23,0.1258,0.0846,1
0.9347,0.8252,0.8269,4,0.2655,134.3,200.1,6.77,0.2127,0.4655,1
0.8003,0.6117,0.8417,5,0.3615,146.0,238.0,4.03,0.1446,0.014,0
0.8392,0.6335,0.8081,4,0.0113,256.1,370.0,2.94,-0.0246,0.1596,0
0.8331,0.6937,0.8764,5,0.0193,135.9,229.5,2.87,0.0033,0.2573,0
0.843,0.6859,0.8285,5,0.4477,252.9,286.8,4.06,0.1025,0.2069,0
0.9349,0.9349,0.9849,1,0.0026,267.5,267.5,0.61,0.2099,0.255,0
0.8172,0.7246,0.8062,4,0.0108,297.4,417.4,4.9,-0.0599,0.0938,0
0.8528,0.8345,0.863,3,0.432,287.3,348.2,2.37,0.129,0.767,0
0.877,0.8182,0.8816,5,0.0849,289.2,339.8,4.66,0.0883,0.5137,0
0.7116,0.5047,0.7466,2,0.002,155.6,319.0,4.88,0.2524,0.4068,0
0.8371,0.7335,0.7124,3,0.2451,210.3,319.2,3.85,-0.0112,0.6663,0
0.9217,0.9217,0.9346,1,0.2608,139.8,139.8,1.51,0.1969,0.0404,1
0.8897,0.8555,0.8875,4,0.4045,109.0,117.9,3.18,0.0495,0.2536,0
0.9187,0.8807,0.907,5,0.2509,89.6,114.8,2.64,0.1856,0.5922,1
0.6982,0.45,0.6738,3,0.3633,62.1,203.2,2.8,0.3773,0.1467,0
0.8855,0.7808,0.9352,5,0.1464,265.2,286.0,5.97,0.0731,0.428,0
0.9701,0.9451,0.9926,2,0.5045,262.6,395.8,2.96,-0.0074,0.9065,1
0.7724,0.6047,0.737,5,0.0867,220.8,307.0,1.92,0.1977,0.2741,0
0.8079,0.8079,0.7762,1,0.1135,93.5,93.5,4.86,0.1468,0.1522,0
0.8123,0.8123,0.7601,1,0.5118,197.2,197.2,2.53,0.3606,0.4765,1
0.609,0.609,0.698,1,0.4575,143.6,143.6,3.78,0.2882,0.1241,1
0.7813,0.5992,0.8549,5,0.0298,259.2,305.9,5.74,0.1727,0.5329,0
0.7401,0.5835,0.7318,3,0.0348,88.5,171.5,6.77,0.0716,0.5581,1
0.7573,0.632,0.7129,3,0.335,127.4,292.6,11.59,0.0434,0.8612,1
0.7513,0.6191,0.735,4,0.0108,214.0,287.1,0.94,0.1371,0.5869,0
0.8666,0.8002,0.8837,4,0.0199,144.3,224.5,1.05,0.0685,0.2289,0
0.7856,0.6562,0.8412,5,0.3136,62.5,202.4,5.29,-0.0161,0.3822,0
0.9765,0.9765,1.0,1,0.05,283.2,283.2,3.56,0.2874,0.3014,1
0.7992,0.7038,0.8254,4,0.0894,96.1,176.1,6.42,0.0489,0.7259,1
0.8351,0.668,0.7785,3,0.4094,16.0,163.3,7.15,-0.0685,0.3226,1
0.9362,0.9267,0.8769,3,0.2313,314.6,383.2,2.88,0.0589,0.4529,1
0.8584,0.79,0.8254,4,0.1014,292.2,362.2,1.12,0.083,0.3739,0
0.7053,0.7053,0.7068,1,0.0499,119.9,119.9,3.59,0.1155,0.5337,0
0.7471,0.6105,0.762,2,0.5404,250.9,259.0,4.25,0.1967,0.7311,1
0.9043,0.8697,0.8198,2,0.1252,263.1,363.1,3.97,0.2078,0.6941,1
0.8723,0.8182,0.8273,3,0.0066,78.2,177.1,6.64,0.1945,0.0577,1
0.7645,0.6052,0.7024,5,0.0293,184.4,234.8,8.26,0.2072,0.4355,0
0.8393,0.7068,0.9083,5,0.0935,75.5,115.6,4.11,0.015,0.0579,1
0.821,0.6791,0.7988,4,0.0766,297.9,412.2,9.88,0.0893,0.305,1
0.7662,0.5309,0.8669,5,0.2163,44.3,201.3,6.65,0.0857,0.1162,0
0.8944,0.8944,0.822,1,0.0238,294.4,294.4,0.52,0.2626,0.116,0
0.894,0.8063,0.8746,4,0.2828,107.9,138.0,4.25,0.0758,0.3009,1
0.9551,0.9242,0.9608,3,0.0356,86.2,144.9,2.34,0.1725,0.0585,1
0.8121,0.6409,0.7768,3,0.148,130.2,295.7,0.85,0.0014,0.5415,0
0.8139,0.7401,0.787,3,0.1595,279.3,392.3,2.07,0.0414,0.7249,0
0.8367,0.6952,0.8706,4,0.8589,281.3,341.8,0.4,0.2613,0.3764,0
0.9018,0.7866,0.9225,4,0.9722,81.0,193.2,0.47,0.3339,0.0093,1
0.7574,0.5893,0.6634,2,0.0276,144.9,213.7,2.6,0.1343,0.4638,0
0.7632,0.6713,0.609,5,0.0147,27.1,89.7,3.81,0.1448,0.0657,1
0.8564,0.8542,0.8801,2,0.1346,219.7,397.9,5.52,0.1441,0.6632,0
0.9083,0.9083,0.8488,1,0.1584,173.1,173.1,1.71,0.2341,0.4281,0
0.6643,0.6533,0.6326,2,0.1645,79.8,123.3,2.6,0.2612,0.4225,1
0.8492,0.7712,0.8682,5,0.1028,112.0,158.2,2.08,0.2555,0.5959,1
0.9631,0.9481,0.9204,2,0.0049,272.9,337.5,2.52,-0.004,0.2351,0
0.8124,0.8124,0.817,1,0.7895,224.0,224.0,0.61,0.1613,0.0374,1
0.9609,0.939,1.0,2,0.4893,296.6,342.1,6.87,0.1884,0.6522,1
0.8279,0.7162,0.9133,2,0.0423,183.5,208.6,3.97,-0.0098,0.0907,0
0.9339,0.8424,0.9745,4,0.1309,35.8,148.6,2.54,-0.0695,0.3027,1
0.797,0.6369,0.6848,4,0.0429,310.7,337.1,3.33,0.0346,0.2896,0
0.9052,0.7173,0.9611,5,0.0682,272.5,429.0,3.42,0.3116,0.3234,0
0.8237,0.649,0.8436,3,0.1187,79.0,145.0,2.49,0.0958,0.1044,1
0.787,0.5877,0.7849,4,0.4233,252.6,423.7,1.63,0.1912,0.1089,0
0.9132,0.834,0.8839,4,0.1379,226.0,360.9,1.63,0.1167,0.4219,1
0.8289,0.8289,0.8032,1,0.1755,79.0,79.0,0.75,0.3476,0.2295,1
0.8464,0.6373,0.8752,5,0.0625,261.4,338.3,6.05,0.1346,0.3042,0
0.8505,0.7296,0.8288,2,0.0821,156.5,295.7,1.71,0.0916,0.2479,0
0.9404,0.9271,0.9167,3,0.1997,183.5,225.4,2.88,0.0454,0.1073,1
0.7484,0.7484,0.7339,1,0.0858,81.3,81.3,3.04,-0.0018,0.0204,0
0.8943,0.8943,0.7857,1,0.1119,168.0,168.0,14.0,-0.1358,0.0741,1
0.7815,0.5945,0.8305,4,0.0216,103.6,107.7,7.26,0.1269,0.4425,0
0.8472,0.8352,0.8287,3,0.1186,54.7,188.2,6.86,0.3142,0.1657,1
0.8359,0.7402,0.9437,5,0.3243,242.8,281.5,3.35,0.0827,0.5545,0
0.9066,0.8112,1.0,4,0.0564,220.2,224.4,7.33,-0.0031,0.6586,1
0.8432,0.7921,0.8198,3,0.1027,16.3,176.3,2.04,-0.0274,0.2216,0
0.9449,0.9449,1.0,1,0.2181,291.9,291.9,1.37,0.2697,0.1908,1
0.7675,0.5605,0.7781,5,0.2821,78.4,254.9,1.93,0.1283,0.2582,0
0.8995,0.8784,0.9219,2,0.1373,282.9,327.2,1.4,0.0002,0.3749,1
0.8508,0.8508,0.8504,1,0.2925,162.8,162.8,2.7,0.0683,0.8526,1
0.84,0.7988,0.8691,2,1.0,135.7,197.7,1.13,-0.2009,0.3721,1
0.7553,0.45,0.7731,5,0.0412,40.3,189.3,3.13,0.034,0.2884,0
0.9024,0.7765,0.95,5,0.573,118.7,224.3,1.87,-0.0887,0.7783,0
0.836,0.7296,0.8369,5,0.0208,33.9,176.4,0.25,0.0381,0.4034,1
0.753,0.753,0.7695,1,0.2372,198.9,198.9,2.8,0.2785,0.847,0
0.8894,0.855,0.847,4,0.5732,199.7,362.9,6.05,0.0582,0.1378,1
0.8557,0.7171,0.9508,3,0.1013,136.1,165.3,4.11,0.123,0.2853,1
0.8831,0.7643,0.7622,4,0.271,189.6,356.2,10.55,0.2173,0.086,0
0.8722,0.7379,0.8942,5,0.0341,135.6,221.4,3.13,0.3199,0.8209,1
0.8358,0.65,0.7693,4,0.009,256.5,292.4,3.31,0.1197,0.0946,0
0.8761,0.7528,0.9031,4,0.4556,264.7,437.5,4.64,0.035,0.03,1
0.7982,0.7876,0.6914,2,0.0038,290.3,446.9,3.46,0.2813,0.2179,1
0.8518,0.8007,0.8401,2,0.2584,141.3,182.2,4.17,0.152,0.7262,1
0.6178,0.4599,0.5844,2,0.0404,25.4,31.8,0.57,-0.0177,0.4602,0
0.7853,0.6464,0.815,2,0.1375,181.0,183.6,0.45,0.1195,0.0387,0
0.8838,0.8187,0.9242,2,0.1745,297.8,446.9,1.87,0.0414,0.4423,1
0.8279,0.7304,0.8205,5,0.0569,105.6,171.4,10.02,0.2368,0.7723,1
0.8183,0.685,0.6793,5,0.1127,172.1,334.0,1.94,0.2491,0.219,0
0.7879,0.681,0.6967,4,0.1543,306.4,383.2,5.42,0.218,0.8326,0
0.9255,0.8255,0.9466,4,0.0211,122.4,193.9,1.22,0.0562,0.6331,1
0.7539,0.5226,0.787,5,0.004,17.0,170.0,0.49,0.0875,0.2719,0
0.8451,0.7916,0.8878,4,0.077,47.0,220.3,3.53,-0.066,0.2215,0
0.8622,0.8622,0.815,1,0.0257,56.8,56.8,8.85,0.2597,0.3175,1
0.7379,0.4894,0.7358,5,0.2908,189.6,228.0,8.6,0.1965,0.2542,0
0.8006,0.8006,0.7451,1,0.1761,66.5,66.5,4.2,0.1281,0.4651,1
0.8999,0.8107,0.8072,3,0.1487,217.2,325.6,2.1,0.0081,0.5234,0
0.8188,0.7221,0.74,3,0.3761,83.6,185.5,4.79,0.0618,0.0485,0
0.8963,0.884,0.8823,2,0.0666,33.0,194.3,2.87,-0.0464,0.3915,1
0.8709,0.7593,0.8592,5,0.0972,293.7,461.4,1.8,0.0896,0.2336,1
0.8311,0.6592,0.8451,5,0.2884,156.3,199.9,1.83,0.0533,0.4802,0
0.7458,0.677,0.8004,4,0.2317,142.9,266.8,1.07,0.0803,0.2126,0
0.8507,0.7301,0.8981,2,0.0106,38.8,153.6,1.99,0.0355,0.66,0
0.7854,0.7854,0.6301,1,0.1032,37.5,37.5,4.49,0.1953,0.4688,1
0.8193,0.6856,0.7092,4,0.2385,301.6,341.8,0.4,0.0485,0.2623,0
0.8733,0.715,0.7346,5,0.2857,156.0,225.0,3.13,0.2421,0.0051,0
0.8609,0.7135,0.8851,4,0.5242,168.3,242.8,4.72,0.0484,0.4186,1
0.8769,0.8769,0.9533,1,0.0418,135.0,135.0,1.94,0.3375,0.0667,1
0.8633,0.842,0.8605,2,0.0385,63.8,219.8,4.38,-0.0109,0.6602,1
0.7865,0.6339,0.6546,5,0.0604,50.8,76.9,2.68,0.0784,0.6216,0
0.7625,0.5721,0.723,3,0.2763,190.2,209.2,2.22,0.3,0.4225,0
0.8312,0.7743,0.8456,3,0.1603,223.3,260.9,5.93,0.3009,0.4142,1
0.7913,0.45,0.8072,5,0.0411,101.8,258.3,2.0,0.1102,0.4705,0
0.7544,0.7544,0.7778,1,0.0485,241.8,241.8,10.34,0.1648,0.0252,1
0.8955,0.7691,0.8393,3,0.2006,294.5,470.2,7.49,0.0231,0.2479,1
0.8625,0.7805,0.9468,5,0.1262,17.5,43.8,7.22,0.1152,0.1124,1
0.9049,0.8054,0.9249,3,0.177,126.6,205.9,4.39,0.3174,0.2764,1
0.8807,0.8588,0.8844,3,0.4163,39.1,78.2,7.49,0.1237,0.1502,1
0.8208,0.6083,0.7094,5,0.1303,75.2,228.3,1.88,0.2158,0.3988,0
0.9275,0.8811,0.907,3,0.0108,297.2,362.5,2.05,0.1701,0.0705,0
0.7819,0.6012,0.7147,3,0.2464,112.7,186.2,2.5,0.2214,0.6101,0
0.7788,0.5609,0.6752,4,0.1247,112.9,191.2,0.56,0.0645,0.2936,0
0.8552,0.7467,0.8612,3,0.2791,237.6,412.6,5.54,0.1843,0.3591,0
0.8784,0.7238,0.8824,4,0.0215,149.0,210.4,2.25,0.2644,0.6923,0
0.7209,0.577,0.7153,2,0.1281,159.9,209.9,1.01,-0.0184,0.3681,0
0.8925,0.8925,0.8798,1,0.2617,78.4,78.4,1.28,0.1842,0.2349,1
0.7316,0.7316,0.7282,1,0.0394,249.7,249.7,4.63,0.0929,0.0605,1
0.8411,0.7525,0.8041,3,0.1744,106.4,214.0,4.61,0.2203,0.6858,1
0.8046,0.8046,0.8105,1,0.0066,233.7,233.7,1.9,0.2223,0.2912,1
0.8875,0.8572,0.8468,3,0.3871,102.3,113.0,6.43,0.4016,0.3452,0
0.9417,0.9162,0.9096,4,0.2485,270.2,281.0,3.87,0.3815,0.3912,0
0.7295,0.6877,0.6811,3,0.2587,274.0,385.3,2.08,0.0904,0.1114,0
0.9542,0.9542,0.8867,1,0.0555,309.9,309.9,4.1,0.1609,0.5428,1
0.7527,0.7527,0.8656,1,0.0209,217.0,217.0,2.77,0.2674,0.0973,0
0.8789,0.7131,0.9305,4,0.1211,124.4,162.8,4.05,0.1371,0.1822,1
0.9122,0.8549,0.9537,2,0.0775,176.5,324.3,3.27,0.0463,0.2614,1
0.8441,0.7884,0.8245,4,0.0256,16.0,129.8,0.75,0.0328,0.7078,0
0.9333,0.9333,1.0,1,0.0537,290.7,290.7,3.27,0.4277,0.2981,1
0.8776,0.8183,0.9634,5,0.0549,90.4,253.8,1.41,0.2545,0.7736,0
0.7144,0.491,0.6946,2,0.013,258.6,428.8,2.74,0.0504,0.2249,0
0.7723,0.5844,0.8074,3,0.1347,26.9,181.0,0.56,0.1926,0.1581,0
0.9844,0.9844,1.0,1,0.0598,258.0,258.0,8.18,0.2677,0.1007,1
0.8247,0.7428,0.8701,5,0.0908,145.2,276.2,3.45,-0.0275,0.1954,0
0.9176,0.9176,0.9711,1,0.068,143.8,143.8,1.26,0.132,0.1608,0
0.9084,0.8478,0.9215,3,0.0425,152.1,190.2,1.07,-0.0177,0.0759,1
0.8269,0.7267,0.7983,3,0.6343,123.0,217.5,5.33,0.2171,0.5086,0
0.8134,0.6911,0.7926,4,0.3361,135.4,258.9,1.36,0.1343,0.1349,0
0.792,0.6272,0.8308,3,0.0351,297.0,391.9,4.51,0.2186,0.722,0
0.8068,0.6192,0.7805,5,0.1547,187.5,213.6,4.09,0.1418,0.2439,0
0.8341,0.733,0.8104,4,0.0147,53.9,200.4,2.92,0.1678,0.2921,0
0.8365,0.6897,0.8494,5,0.2621,93.5,184.8,0.53,0.3285,0.9884,0
0.8083,0.6771,0.8214,4,0.0303,286.0,390.1,4.91,-0.0846,0.159,0
0.7922,0.7101,0.8051,4,0.1997,273.6,433.4,2.25,0.1385,0.0461,0
0.8136,0.8136,0.8074,1,0.0465,209.4,209.4,3.05,0.3476,0.1361,1
0.9928,0.9928,0.9379,1,0.5202,246.6,246.6,8.85,0.1295,0.342,1
0.84,0.7208,0.8045,4,0.2707,124.9,152.9,6.03,-0.0006,0.5517,0
0.9239,0.8822,0.926,2,0.2949,115.2,281.3,0.96,0.1323,0.1833,1
0.9255,0.8927,1.0,4,0.0386,123.7,151.1,2.82,0.0811,0.5705,1
0.922,0.922,1.0,1,0.26,101.8,101.8,0.95,0.2386,0.2267,1
0.8158,0.6836,0.8612,4,0.0711,248.9,361.6,3.3,0.1614,0.1409,0
0.7872,0.7183,0.7556,2,0.0302,240.7,319.2,0.48,-0.0045,0.7898,0
0.9146,0.7908,0.9049,4,0.0442,145.1,281.6,5.26,0.0568,0.6537,0
0.8378,0.7735,0.8139,2,0.0639,154.0,159.3,3.61,0.0635,0.469,0
0.9216,0.9121,0.9172,2,0.0565,85.4,192.5,1.24,0.1611,0.074,0
0.8633,0.7452,0.7719,4,0.0567,232.5,329.1,4.36,0.2247,0.3489,0
0.8551,0.5714,0.8259,5,0.0577,142.5,213.3,3.07,0.1802,0.1455,0
0.8108,0.6998,0.9266,4,0.0734,277.1,395.9,3.2,0.1694,0.221,0
0.8562,0.6216,0.8728,5,0.0025,307.0,470.3,7.44,0.0253,0.1189,0
0.8066,0.8015,0.7502,2,0.0403,101.9,196.7,2.57,-0.0632,0.6691,1
0.941,0.941,1.0,1,0.0697,194.1,194.1,7.89,0.0785,0.4924,1
0.8863,0.853,0.8898,5,0.0809,154.3,237.6,1.51,0.0523,0.4304,1
0.8005,0.8005,0.7443,1,0.3084,257.7,257.7,2.89,0.1548,0.6421,0
0.7576,0.7176,0.7585,2,0.478,303.6,459.8,4.38,0.2488,0.0555,0
0.7511,0.5288,0.6955,3,0.1918,245.5,417.0,0.61,-0.0105,0.0656,0
0.867,0.6409,0.8273,4,0.083,104.4,104.7,1.6,0.1994,0.0695,0
0.9106,0.8953,0.9845,2,0.1729,173.4,263.3,2.72,0.1761,0.5029,0
0.9158,0.8824,0.8363,3,0.2595,295.6,400.2,2.82,0.0361,0.0499,1
0.8556,0.7954,0.8864,5,0.3668,140.0,240.4,2.63,0.0803,0.5596,0
0.9336,0.9336,0.9502,1,0.3626,38.1,38.1,0.92,0.038,0.2021,0
0.7791,0.7791,0.7653,1,0.1768,231.9,231.9,9.08,0.012,0.0031,1
0.63,0.63,0.6652,1,0.3038,306.2,306.2,2.91,0.1641,0.4252,0
0.9015,0.8538,0.9056,4,0.5442,83.7,254.7,1.38,0.0918,0.1922,0
0.8464,0.8464,0.7916,1,0.0008,207.2,207.2,1.59,0.1042,0.3593,1
0.7921,0.5479,0.8422,3,0.3192,203.7,213.1,1.84,0.2691,0.436,0
0.801,0.5393,0.8101,5,0.5175,283.7,331.4,3.32,0.0178,0.0697,0
0.6779,0.6401,0.7229,3,0.4781,131.1,208.5,3.1,0.2301,0.2867,0
0.8562,0.7525,1.0,5,0.2043,29.4,73.4,2.61,-0.0839,0.5556,0
0.818,0.7891,0.8592,2,0.0671,15.2,21.2,2.72,-0.0303,0.7542,1
0.8596,0.8596,0.8523,1,0.2599,62.7,62.7,0.94,-0.0127,0.3319,1
0.8393,0.73,0.8307,5,0.0646,134.7,219.9,6.61,0.0175,0.4094,0
0.8108,0.7521,0.8165,2,0.2998,243.9,336.6,3.77,-0.116,0.8675,1
0.7573,0.5228,0.7389,4,0.0092,213.2,306.3,3.3,-0.0827,0.3833,0
0.8234,0.8201,0.9323,2,0.0524,85.9,213.2,5.52,0.0225,0.0951,1
0.8676,0.8162,0.8985,4,0.044,82.3,90.8,1.11,0.1468,0.2273,1
0.9149,0.9034,0.9362,3,0.2214,209.8,334.0,5.44,-0.1299,0.0274,1
0.7561,0.6108,0.6834,5,0.2971,68.2,161.6,5.94,0.1512,0.1619,0
0.8509,0.8509,0.9095,1,0.127,298.3,298.3,2.49,0.0477,0.0256,0
0.9087,0.8556,0.8819,5,0.0993,263.3,379.1,5.75,0.1747,0.0722,1
0.8118,0.7936,0.796,2,0.3407,289.0,329.8,2.33,0.0727,0.4753,1
0.8112,0.6743,0.8763,3,0.3612,237.7,295.0,1.44,0.0594,0.327,0
0.8458,0.7916,0.7451,5,0.0928,69.2,184.4,5.26,0.2226,0.0244,1
0.8413,0.7523,0.8914,2,0.0206,198.3,292.0,1.43,0.3288,0.3539,1
0.5642,0.5642,0.5613,1,0.3167,113.7,113.7,1.46,0.1912,0.5457,0
0.8291,0.6942,0.8839,4,0.0025,277.0,332.5,1.63,0.0997,0.223,0
0.869,0.7694,0.9072,2,0.0715,82.3,164.9,1.18,0.229,0.4675,1
0.9157,0.8196,0.9609,3,0.6957,260.4,376.5,4.33,0.1321,0.1678,1
0.7909,0.6257,0.7426,2,0.1024,113.9,268.7,6.25,0.2288,0.2977,0
0.8375,0.769,0.7993,2,0.1843,51.1,99.2,0.86,0.3256,0.3267,0
0.932,0.932,0.8337,1,0.083,314.1,314.1,1.48,-0.1374,0.2899,0
0.7044,0.6363,0.6727,3,0.0206,212.6,272.0,4.98,-0.086,0.2802,0
0.7794,0.6284,0.7733,5,0.2069,45.5,172.0,6.94,0.0683,0.6311,0
0.8236,0.6887,0.8087,3,0.1629,305.4,439.7,3.66,0.187,0.3434,0
0.85,0.8015,0.7173,4,0.0335,222.5,363.8,2.95,0.0691,0.648,0
0.7552,0.6353,0.8216,3,0.2143,101.0,136.5,2.36,0.1462,0.0895,0
0.8982,0.8982,0.8823,1,0.0212,41.3,41.3,4.32,0.0976,0.4737,1
0.8087,0.7214,0.7825,4,0.122,299.0,343.4,4.04,0.0892,0.0322,0
0.8767,0.7299,0.9158,5,0.2297,90.6,127.6,2.12,0.0209,0.1392,0
0.8378,0.7307,0.7921,3,0.3239,135.2,290.2,4.66,0.2245,0.5722,0
0.8562,0.7439,0.8646,3,0.0548,234.1,297.2,2.13,0.4633,0.557,1
0.7891,0.5957,0.7951,5,0.1851,233.7,253.5,6.12,0.3641,0.3857,0
0.6093,0.5933,0.6026,2,0.0874,100.3,147.1,2.12,0.0612,0.6252,0
0.8621,0.7328,0.8957,2,0.0032,23.0,191.4,3.18,0.049,0.0863,1
0.821,0.7818,0.8375,3,0.1027,221.3,317.4,0.79,0.1318,0.2712,0
